ApplNo	DrugName	
078230	ROPINIROLE HYDROCHLORIDE	
078230	ROPINIROLE HYDROCHLORIDE	
078230	ROPINIROLE HYDROCHLORIDE	
078230	ROPINIROLE HYDROCHLORIDE	
078231	AMLODIPINE BESYLATE	
078231	AMLODIPINE BESYLATE	
078231	AMLODIPINE BESYLATE	
078232	LOSARTAN POTASSIUM	
078232	LOSARTAN POTASSIUM	
078232	LOSARTAN POTASSIUM	
078233	CICLOPIROX	
078234	LEVETIRACETAM	
078234	LEVETIRACETAM	
078234	LEVETIRACETAM	
078235	TOPIRAMATE	
078235	TOPIRAMATE	
078235	TOPIRAMATE	
078235	TOPIRAMATE	
078239	DIVALPROEX SODIUM	
078239	DIVALPROEX SODIUM	
078240	CARVEDILOL	
078240	CARVEDILOL	
078240	CARVEDILOL	
078240	CARVEDILOL	
078241	SUMATRIPTAN SUCCINATE	
078241	SUMATRIPTAN SUCCINATE	
078241	SUMATRIPTAN SUCCINATE	
078242	TECHNETIUM TC-99M MEBROFENIN	
078243	LOSARTAN POTASSIUM	
078243	LOSARTAN POTASSIUM	
078243	LOSARTAN POTASSIUM	
078244	ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREE	
078245	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	
078245	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	
078245	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	
078246	BUSPIRONE HYDROCHLORIDE	
078246	BUSPIRONE HYDROCHLORIDE	
078246	BUSPIRONE HYDROCHLORIDE	
078246	BUSPIRONE HYDROCHLORIDE	
078247	BUTORPHANOL TARTRATE	
078249	TORSEMIDE	
078249	TORSEMIDE	
078249	TORSEMIDE	
078249	TORSEMIDE	
078250	NAPROXEN	
078250	NAPROXEN	
078250	NAPROXEN	
078251	CARVEDILOL	
078251	CARVEDILOL	
078251	CARVEDILOL	
078251	CARVEDILOL	
078252	CIPROFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINER	
078252	CIPROFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINER	
078253	ALLOPURINOL	
078253	ALLOPURINOL	
078254	ATENOLOL	
078254	ATENOLOL	
078254	ATENOLOL	
078256	STAVUDINE	
078256	STAVUDINE	
078257	ONDANSETRON HYDROCHLORIDE	
078258	GRANISETRON HYDROCHLORIDE	
078258	GRANISETRON HYDROCHLORIDE	
078260	GRANISETRON HYDROCHLORIDE	
078261	HYDROMORPHONE HYDROCHLORIDE	
078262	GRANISETRON HYDROCHLORIDE	
078263	PERINDOPRIL ERBUMINE	
078263	PERINDOPRIL ERBUMINE	
078263	PERINDOPRIL ERBUMINE	
078266	CICLOPIROX	
078267	NORETHINDRONE ACETATE AND ETHINYL ESTRADIOL AND FERROUS FUMARATE	
078269	RISPERIDONE	
078269	RISPERIDONE	
078269	RISPERIDONE	
078269	RISPERIDONE	
078269	RISPERIDONE	
078269	RISPERIDONE	
078270	CICLOPIROX	
078271	DESMOPRESSIN ACETATE (NEEDS NO REFRIGERATION)	
078274	VECURONIUM BROMIDE	
078274	VECURONIUM BROMIDE	
078276	OLMESARTAN MEDOXOMIL	
078276	OLMESARTAN MEDOXOMIL	
078276	OLMESARTAN MEDOXOMIL	
078277	FOSPHENYTOIN SODIUM	
078278	FAMCICLOVIR	
078278	FAMCICLOVIR	
078278	FAMCICLOVIR	
078279	ESOMEPRAZOLE MAGNESIUM	
078279	ESOMEPRAZOLE MAGNESIUM	
078280	CARBOPLATIN	
078280	CARBOPLATIN	
078280	CARBOPLATIN	
078281	PANTOPRAZOLE SODIUM	
078281	PANTOPRAZOLE SODIUM	
078282	LEVOFLOXACIN	
078284	SUMATRIPTAN SUCCINATE	
078284	SUMATRIPTAN SUCCINATE	
078284	SUMATRIPTAN SUCCINATE	
078285	BICALUTAMIDE	
078287	ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREE	
078288	ONDANSETRON HYDROCHLORIDE	
078289	ETOMIDATE	
078290	DIVALPROEX SODIUM	
078290	DIVALPROEX SODIUM	
078290	DIVALPROEX SODIUM	
078292	DRONABINOL	
078292	DRONABINOL	
078292	DRONABINOL	
078293	Oxybutynin Chloride	
078295	SUMATRIPTAN SUCCINATE	
078295	SUMATRIPTAN SUCCINATE	
078295	SUMATRIPTAN SUCCINATE	
078296	LOVASTATIN	
078296	LOVASTATIN	
078296	LOVASTATIN	
078297	TERBINAFINE HYDROCHLORIDE	
078298	SUMATRIPTAN SUCCINATE	
078298	SUMATRIPTAN SUCCINATE	
078298	SUMATRIPTAN SUCCINATE	
078299	KETOROLAC TROMETHAMINE	
078299	KETOROLAC TROMETHAMINE	
078300	PAMIDRONATE DISODIUM	
078300	PAMIDRONATE DISODIUM	
078301	VENLAFAXINE HYDROCHLORIDE	
078301	VENLAFAXINE HYDROCHLORIDE	
078301	VENLAFAXINE HYDROCHLORIDE	
078301	VENLAFAXINE HYDROCHLORIDE	
078301	VENLAFAXINE HYDROCHLORIDE	
078302	BUSPIRONE HYDROCHLORIDE	
078305	CALCIPOTRIENE	
078306	VERAPAMIL HYDROCHLORIDE	
078306	VERAPAMIL HYDROCHLORIDE	
078306	VERAPAMIL HYDROCHLORIDE	
078309	LEVALBUTEROL HYDROCHLORIDE	
078310	LAMOTRIGINE	
078310	LAMOTRIGINE	
078310	LAMOTRIGINE	
078310	LAMOTRIGINE	
078311	PROPRANOLOL HYDROCHLORIDE	
078311	PROPRANOLOL HYDROCHLORIDE	
078311	PROPRANOLOL HYDROCHLORIDE	
078311	PROPRANOLOL HYDROCHLORIDE	
078312	RANITIDINE HYDROCHLORIDE	
078313	ESCITALOPRAM OXALATE	
078313	ESCITALOPRAM OXALATE	
078313	ESCITALOPRAM OXALATE	
078314	NAPROXEN SODIUM	
078314	NAPROXEN SODIUM	
078316	OXYCODONE HYDROCHLORIDE AND IBUPROFEN	
078317	CETIRIZINE HYDROCHLORIDE ALLERGY	
078317	CETIRIZINE HYDROCHLORIDE ALLERGY	
078318	SUMATRIPTAN SUCCINATE	
078318	SUMATRIPTAN SUCCINATE	
078319	SUMATRIPTAN SUCCINATE	
078319	SUMATRIPTAN SUCCINATE	
078320	TRANDOLAPRIL	
078320	TRANDOLAPRIL	
078320	TRANDOLAPRIL	
078321	METFORMIN HYDROCHLORIDE	
078321	METFORMIN HYDROCHLORIDE	
078322	ANASTROZOLE	
078323	NORETHINDRONE AND ETHINYL ESTRADIOL	
078324	ESTRADIOL AND NORETHINDRONE ACETATE	
078324	ESTRADIOL AND NORETHINDRONE ACETATE	
078325	NICOTINE POLACRILEX	
078326	NICOTINE POLACRILEX	
078327	SUMATRIPTAN SUCCINATE	
078327	SUMATRIPTAN SUCCINATE	
078327	SUMATRIPTAN SUCCINATE	
078329	IBUPROFEN	
078329	IBUPROFEN	
078329	IBUPROFEN	
078331	BUPRENORPHINE HYDROCHLORIDE	
078332	CARVEDILOL	
078332	CARVEDILOL	
078332	CARVEDILOL	
078332	CARVEDILOL	
078334	GRANISOL	
078336	CETIRIZINE HYDROCHLORIDE ALLERGY	
078336	CETIRIZINE HYDROCHLORIDE ALLERGY	
078336	CETIRIZINE HYDROCHLORIDE HIVES	
078336	CETIRIZINE HYDROCHLORIDE HIVES	
078337	BETAMETHASONE VALERATE	
078338	CLOTRIMAZOLE	
078339	GEMCITABINE HYDROCHLORIDE	
078339	GEMCITABINE HYDROCHLORIDE	
078340	IMATINIB MESYLATE	
078340	IMATINIB MESYLATE	
078341	FINASTERIDE	
078343	CETIRIZINE HYDROCHLORIDE HIVES	
078343	CETIRIZINE HYDROCHLORIDE HIVES	
078343	CETIRIZINE HYDROCHLORIDE ALLERGY	
078343	CETIRIZINE HYDROCHLORIDE ALLERGY	
078345	PREDNISOLONE SODIUM PHOSPHATE	
078346	TRANDOLAPRIL	
078346	TRANDOLAPRIL	
078346	TRANDOLAPRIL	
078347	HALOPERIDOL	
078348	ABACAVIR SULFATE	
078349	ZIDOVUDINE	
078350	OLOPATADINE HYDROCHLORIDE	
078351	DESLORATADINE	
078352	DESLORATADINE	
078353	DESLORATADINE	
078355	DESLORATADINE	
078357	DESLORATADINE	
078359	DESLORATADINE	
078361	DESLORATADINE	
078362	DESLORATADINE	
078364	DESLORATADINE	
078365	DESLORATADINE	
078366	DESLORATADINE AND PSEUDOEPHEDRINE SULFATE 24 HOUR	
078367	DESLORATADINE	
078367	DESLORATADINE	
078368	FOMEPIZOLE	
078369	DESOXIMETASONE	
078371	FINASTERIDE	
078373	PAMIDRONATE DISODIUM	
078373	PAMIDRONATE DISODIUM	
078374	METOCLOPRAMIDE HYDROCHLORIDE	
078374	METOCLOPRAMIDE HYDROCHLORIDE	
078376	GILDAGIA	
078378	REVONTO	
078379	NORETHINDRONE AND ETHINYL ESTRADIOL	
078380	SILDENAFIL CITRATE	
078381	AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE	
078381	AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE	
078381	AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE	
078381	AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE	
078381	AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE	
078381	AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE	
078383	PIOGLITAZONE HYDROCHLORIDE	
078383	PIOGLITAZONE HYDROCHLORIDE	
078383	PIOGLITAZONE HYDROCHLORIDE	
078384	CARVEDILOL	
078384	CARVEDILOL	
078384	CARVEDILOL	
078384	CARVEDILOL	
078385	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	
078385	LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE	
078387	ALPRAZOLAM	
078387	ALPRAZOLAM	
078387	ALPRAZOLAM	
078387	ALPRAZOLAM	
078388	DONEPEZIL HYDROCHLORIDE	
078388	DONEPEZIL HYDROCHLORIDE	
078389	HYDROCHLOROTHIAZIDE	
078390	ALLOPURINOL	
078390	ALLOPURINOL	
078391	HYDROCHLOROTHIAZIDE	
078392	GRANISETRON HYDROCHLORIDE	
078393	FLUDARABINE PHOSPHATE	
078394	OXYCODONE HYDROCHLORIDE AND IBUPROFEN	
078395	DORZOLAMIDE HYDROCHLORIDE	
078396	EPOPROSTENOL SODIUM	
078396	EPOPROSTENOL SODIUM	
078398	CETIRIZINE HYDROCHLORIDE	
078399	KETOROLAC TROMETHAMINE	
078400	BUTORPHANOL TARTRATE	
078400	BUTORPHANOL TARTRATE	
078401	BACLOFEN	
078401	BACLOFEN	
078402	LISINOPRIL	
078402	LISINOPRIL	
078402	LISINOPRIL	
078402	LISINOPRIL	
078402	LISINOPRIL	
078402	LISINOPRIL	
078403	SERTRALINE HYDROCHLORIDE	
078403	SERTRALINE HYDROCHLORIDE	
078403	SERTRALINE HYDROCHLORIDE	
078404	BUDESONIDE	
078404	BUDESONIDE	
078405	NICARDIPINE HYDROCHLORIDE	
078406	PAROXETINE HYDROCHLORIDE	
078406	PAROXETINE HYDROCHLORIDE	
078406	PAROXETINE HYDROCHLORIDE	
078406	PAROXETINE HYDROCHLORIDE	
078407	FLUVASTATIN SODIUM	
078407	FLUVASTATIN SODIUM	
078408	VINORELBINE TARTRATE	
078409	LAMOTRIGINE	
078409	LAMOTRIGINE	
078409	LAMOTRIGINE	
078410	TOPIRAMATE	
078410	TOPIRAMATE	
078410	TOPIRAMATE	
078410	TOPIRAMATE	
078411	DIVALPROEX SODIUM	
078412	CETIRIZINE HYDROCHLORIDE	
078413	ZOLPIDEM TARTRATE	
078413	ZOLPIDEM TARTRATE	
078414	AMLODIPINE BESYLATE	
078414	AMLODIPINE BESYLATE	
078414	AMLODIPINE BESYLATE	
078416	PREDNISOLONE SODIUM PHOSPHATE	
078417	FOSPHENYTOIN SODIUM	
078418	TOPIRAMATE	
078418	TOPIRAMATE	
078419	TOLTERODINE TARTRATE	
078419	TOLTERODINE TARTRATE	
078420	NABUMETONE	
078420	NABUMETONE	
078421	VENLAFAXINE HYDROCHLORIDE	
078421	VENLAFAXINE HYDROCHLORIDE	
078421	VENLAFAXINE HYDROCHLORIDE	
078422	METFORMIN HYDROCHLORIDE	
078422	METFORMIN HYDROCHLORIDE	
078422	METFORMIN HYDROCHLORIDE	
078423	FLUCONAZOLE	
078423	FLUCONAZOLE	
078423	FLUCONAZOLE	
078423	FLUCONAZOLE	
078424	LEVOFLOXACIN	
078424	LEVOFLOXACIN	
078424	LEVOFLOXACIN	
078426	ZOLPIDEM TARTRATE	
078426	ZOLPIDEM TARTRATE	
078427	CETIRIZINE HYDROCHLORIDE ALLERGY	
078427	CETIRIZINE HYDROCHLORIDE ALLERGY	
078428	GABAPENTIN	
078428	GABAPENTIN	
078428	GABAPENTIN	
078430	LACTULOSE	
078431	CIPROFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINER	
078432	NAPROXEN SODIUM	
078432	NAPROXEN SODIUM	
078433	GEMCITABINE HYDROCHLORIDE	
078433	GEMCITABINE HYDROCHLORIDE	
078434	KETOROLAC TROMETHAMINE	
078438	TRANDOLAPRIL	
078438	TRANDOLAPRIL	
078438	TRANDOLAPRIL	
078439	HYDROMORPHONE HYDROCHLORIDE	
078439	HYDROMORPHONE HYDROCHLORIDE	
078441	ACARBOSE	
078441	ACARBOSE	
078441	ACARBOSE	
078442	ALPRAZOLAM	
078442	ALPRAZOLAM	
078442	ALPRAZOLAM	
078442	ALPRAZOLAM	
078443	LAMOTRIGINE	
078443	LAMOTRIGINE	
078443	LAMOTRIGINE	
078443	LAMOTRIGINE	
078445	DIVALPROEX SODIUM	
078445	DIVALPROEX SODIUM	
078446	POTASSIUM CHLORIDE 0.149% IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	
078447	LORATADINE	
078448	RANITIDINE HYDROCHLORIDE	
078449	ALPRAZOLAM	
078449	ALPRAZOLAM	
078449	ALPRAZOLAM	
078449	ALPRAZOLAM	
078450	QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
078450	QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
078450	QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	
078452	RISPERIDONE	
078453	AMLODIPINE BESYLATE	
078453	AMLODIPINE BESYLATE	
078453	AMLODIPINE BESYLATE	
078454	MOEXIPRIL HYDROCHLORIDE	
078454	MOEXIPRIL HYDROCHLORIDE	
078457	QUINAPRIL HYDROCHLORIDE	
078457	QUINAPRIL HYDROCHLORIDE	
078457	QUINAPRIL HYDROCHLORIDE	
078457	QUINAPRIL HYDROCHLORIDE	
078458	METHYLPHENIDATE HYDROCHLORIDE	
078458	METHYLPHENIDATE HYDROCHLORIDE	
078458	METHYLPHENIDATE HYDROCHLORIDE	
078458	METHYLPHENIDATE HYDROCHLORIDE	
078459	METOPROLOL TARTRATE	
078459	METOPROLOL TARTRATE	
078459	METOPROLOL TARTRATE	
078460	GEMCITABINE	
078462	TOPIRAMATE	
078462	TOPIRAMATE	
078462	TOPIRAMATE	
078462	TOPIRAMATE	
078463	CICLOPIROX	
078464	RISPERIDONE	
078464	RISPERIDONE	
078464	RISPERIDONE	
078464	RISPERIDONE	
078464	RISPERIDONE	
078465	PREDNISOLONE SODIUM PHOSPHATE	
078466	AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE	
078466	AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE	
078466	AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE	
078466	AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE	
078466	AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE	
078466	AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE	
078466	AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE	
078467	ESCITALOPRAM OXALATE	
078467	ESCITALOPRAM OXALATE	
078467	ESCITALOPRAM OXALATE	
078468	CALCIPOTRIENE	
078469	ALPRAZOLAM	
078469	ALPRAZOLAM	
078469	ALPRAZOLAM	
078469	ALPRAZOLAM	
078470	ACARBOSE	
078470	ACARBOSE	
078470	ACARBOSE	
078472	PIOGLITAZONE HYDROCHLORIDE	
078472	PIOGLITAZONE HYDROCHLORIDE	
078472	PIOGLITAZONE HYDROCHLORIDE	
078474	RISPERIDONE	
078474	RISPERIDONE	
078475	ZOLEDRONIC ACID	
078476	FOSPHENYTOIN SODIUM	
078477	AMLODIPINE BESYLATE	
078477	AMLODIPINE BESYLATE	
078477	AMLODIPINE BESYLATE	
078478	TORSEMIDE	
078478	TORSEMIDE	
078478	TORSEMIDE	
078478	TORSEMIDE	
078479	BRIMONIDINE TARTRATE	
078480	BRIMONIDINE TARTRATE	
078482	EPLERENONE	
078482	EPLERENONE	
078483	ZOLPIDEM TARTRATE	
078483	ZOLPIDEM TARTRATE	
078484	GALANTAMINE HYDROBROMIDE	
078484	GALANTAMINE HYDROBROMIDE	
078484	GALANTAMINE HYDROBROMIDE	
078485	ANASTROZOLE	
078486	NAPROXEN SODIUM	
078486	NAPROXEN SODIUM	
078488	CETIRIZINE HYDROCHLORIDE	
078489	ALPRAZOLAM	
078489	ALPRAZOLAM	
078489	ALPRAZOLAM	
078489	ALPRAZOLAM	
078490	OMEPRAZOLE	
078490	OMEPRAZOLE	
078490	OMEPRAZOLE	
078491	ALPRAZOLAM	
078491	ALPRAZOLAM	
078491	ALPRAZOLAM	
078491	ALPRAZOLAM	
078492	FLUTICASONE PROPIONATE	
078493	TRANDOLAPRIL	
078493	TRANDOLAPRIL	
078493	TRANDOLAPRIL	
078494	PROPRANOLOL HYDROCHLORIDE	
078494	PROPRANOLOL HYDROCHLORIDE	
078494	PROPRANOLOL HYDROCHLORIDE	
078494	PROPRANOLOL HYDROCHLORIDE	
078496	CETIRIZINE HYDROCHLORIDE	
078499	TOPIRAMATE	
078499	TOPIRAMATE	
078499	TOPIRAMATE	
078499	TOPIRAMATE	
078500	AMLODIPINE BESYLATE	
078500	AMLODIPINE BESYLATE	
078500	AMLODIPINE BESYLATE	
078501	DRONABINOL	
078501	DRONABINOL	
078501	DRONABINOL	
078502	ELIPHOS	
078503	OXYBUTYNIN CHLORIDE	
078503	OXYBUTYNIN CHLORIDE	
078503	OXYBUTYNIN CHLORIDE	
078504	BACLOFEN	
078508	TRANDOLAPRIL	
078508	TRANDOLAPRIL	
078508	TRANDOLAPRIL	
078509	EFAVIRENZ	
078510	EPLERENONE	
078510	EPLERENONE	
078511	MIDAZOLAM HYDROCHLORIDE	
078511	MIDAZOLAM HYDROCHLORIDE	
078512	ATENOLOL	
078512	ATENOLOL	
078512	ATENOLOL	
078515	DROSPIRENONE AND ETHINYL ESTRADIOL	
078516	RISPERIDONE	
078516	RISPERIDONE	
078517	VENLAFAXINE HYDROCHLORIDE	
078517	VENLAFAXINE HYDROCHLORIDE	
078517	VENLAFAXINE HYDROCHLORIDE	
078517	VENLAFAXINE HYDROCHLORIDE	
078517	VENLAFAXINE HYDROCHLORIDE	
078518	VALACYCLOVIR HYDROCHLORIDE	
078518	VALACYCLOVIR HYDROCHLORIDE	
078519	ROCURONIUM BROMIDE	
078519	ROCURONIUM BROMIDE	
078520	PAMIDRONATE DISODIUM	
078520	PAMIDRONATE DISODIUM	
078522	GRANISETRON HYDROCHLORIDE	
078523	VALPROATE SODIUM	
078525	LAMOTRIGINE	
078525	LAMOTRIGINE	
078525	LAMOTRIGINE	
078525	LAMOTRIGINE	
078526	LEVETIRACETAM	
078526	LEVETIRACETAM	
078526	LEVETIRACETAM	
078527	FLUMAZENIL	
078527	FLUMAZENIL	
078528	RISPERIDONE	
078528	RISPERIDONE	
078528	RISPERIDONE	
078528	RISPERIDONE	
078528	RISPERIDONE	
078528	RISPERIDONE	
078531	GRANISETRON HYDROCHLORIDE	
078531	GRANISETRON HYDROCHLORIDE	
078533	ZOLEDRONIC ACID	
078534	GRANISETRON HYDROCHLORIDE	
078536	CARBIDOPA AND LEVODOPA	
078536	CARBIDOPA AND LEVODOPA	
078536	CARBIDOPA AND LEVODOPA	
078537	FOMEPIZOLE	
078538	DILTIAZEM HYDROCHLORIDE	
078539	ONDANSETRON HYDROCHLORIDE	
078539	ONDANSETRON HYDROCHLORIDE	
078539	ONDANSETRON HYDROCHLORIDE	
078540	PROPAFENONE HYDROCHLORIDE	
078540	PROPAFENONE HYDROCHLORIDE	
078540	PROPAFENONE HYDROCHLORIDE	
078541	MOMETASONE FUROATE	
078542	RANITIDINE HYDROCHLORIDE	
078542	RANITIDINE HYDROCHLORIDE	
078544	FLUDARABINE PHOSPHATE	
078545	LAMIVUDINE	
078546	NICOTINE POLACRILEX	
078547	NICOTINE POLACRILEX	
078548	IMIQUIMOD	
078551	PRAMIPEXOLE DIHYDROCHLORIDE	
078551	PRAMIPEXOLE DIHYDROCHLORIDE	
078551	PRAMIPEXOLE DIHYDROCHLORIDE	
078551	PRAMIPEXOLE DIHYDROCHLORIDE	
078551	PRAMIPEXOLE DIHYDROCHLORIDE	
078552	AMLODIPINE BESYLATE	
078552	AMLODIPINE BESYLATE	
078552	AMLODIPINE BESYLATE	
078553	DICLOFENAC SODIUM	
078554	VENLAFAXINE HYDROCHLORIDE	
078554	VENLAFAXINE HYDROCHLORIDE	
078554	VENLAFAXINE HYDROCHLORIDE	
078554	VENLAFAXINE HYDROCHLORIDE	
078554	VENLAFAXINE HYDROCHLORIDE	
078555	REPAGLINIDE	
078555	REPAGLINIDE	
078555	REPAGLINIDE	
078556	DIGOXIN	
078556	DIGOXIN	
078558	IBUPROFEN	
078558	IBUPROFEN	
078558	IBUPROFEN	
078559	OFLOXACIN	
078560	EZETIMIBE	
078561	ALPRAZOLAM	
078561	ALPRAZOLAM	
078561	ALPRAZOLAM	
078561	ALPRAZOLAM	
078562	MIVACURIUM CHLORIDE	
078564	GRANISETRON HYDROCHLORIDE	
078565	GRANISETRON HYDROCHLORIDE	
078566	GRANISETRON HYDROCHLORIDE	
078567	CICLOPIROX	
078569	ACETAMINOPHEN	
078571	MOMETASONE FUROATE	
078572	FLUOXETINE HYDROCHLORIDE	
078573	AMLODIPINE BESYLATE	
078573	AMLODIPINE BESYLATE	
078573	AMLODIPINE BESYLATE	
078575	BICALUTAMIDE	
078576	ZOLEDRONIC ACID	
078577	LEVOFLOXACIN	
078577	LEVOFLOXACIN	
078578	AMIODARONE HYDROCHLORIDE	
078579	LEVOFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINER	
078579	LEVOFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINER	
078579	LEVOFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINER	
078580	ZOLEDRONIC ACID	
078581	TEMAZEPAM	
078582	LEVETIRACETAM	
078583	ARIPIPRAZOLE	
078583	ARIPIPRAZOLE	
078583	ARIPIPRAZOLE	
078583	ARIPIPRAZOLE	
078583	ARIPIPRAZOLE	
078583	ARIPIPRAZOLE	
078584	NEVIRAPINE	
078587	STAVUDINE	
078589	IRINOTECAN HYDROCHLORIDE	
078589	IRINOTECAN HYDROCHLORIDE	
078589	IRINOTECAN HYDROCHLORIDE	
078591	HYDROMORPHONE HYDROCHLORIDE	
078592	CARBAMAZEPINE	
078592	CARBAMAZEPINE	
078592	CARBAMAZEPINE	
078593	SUMATRIPTAN SUCCINATE	
078594	CICLOPIROX	
078595	FLUMAZENIL	
078595	FLUMAZENIL	
078596	METFORMIN HYDROCHLORIDE	
078596	METFORMIN HYDROCHLORIDE	
078597	DIVALPROEX SODIUM	
078597	DIVALPROEX SODIUM	
078597	DIVALPROEX SODIUM	
078598	CIPROFLOXACIN HYDROCHLORIDE	
078599	GEMFIBROZIL	
078601	ROPIVACAINE HYDROCHLORIDE	
078601	ROPIVACAINE HYDROCHLORIDE	
078601	ROPIVACAINE HYDROCHLORIDE	
078602	ONDANSETRON	
078602	ONDANSETRON	
078604	ESCITALOPRAM OXALATE	
078604	ESCITALOPRAM OXALATE	
078604	ESCITALOPRAM OXALATE	
078605	MONTELUKAST SODIUM	
078606	MITOXANTRONE HYDROCHLORIDE	
078606	MITOXANTRONE HYDROCHLORIDE	
078606	MITOXANTRONE HYDROCHLORIDE	
078607	ARIPIPRAZOLE	
078607	ARIPIPRAZOLE	
078608	ARIPIPRAZOLE	
078610	FLUDARABINE PHOSPHATE	
078612	ARIPIPRAZOLE	
078612	ARIPIPRAZOLE	
078612	ARIPIPRAZOLE	
078612	ARIPIPRAZOLE	
078613	ARIPIPRAZOLE	
078613	ARIPIPRAZOLE	
078613	ARIPIPRAZOLE	
078613	ARIPIPRAZOLE	
078613	ARIPIPRAZOLE	
078613	ARIPIPRAZOLE	
078614	ARIPIPRAZOLE	
078614	ARIPIPRAZOLE	
078614	ARIPIPRAZOLE	
078614	ARIPIPRAZOLE	
078614	ARIPIPRAZOLE	
078615	CETIRIZINE HYDROCHLORIDE ALLERGY	
078615	CETIRIZINE HYDROCHLORIDE ALLERGY	
078616	ZOLPIDEM TARTRATE	
078616	ZOLPIDEM TARTRATE	
078617	CETIRIZINE HYDROCHLORIDE	
078618	ADENOSINE	
078619	FLUOXETINE HYDROCHLORIDE	
078619	FLUOXETINE HYDROCHLORIDE	
078619	FLUOXETINE HYDROCHLORIDE	
078620	NAPROXEN	
078620	NAPROXEN	
078620	NAPROXEN	
078621	AZELASTINE HYDROCHLORIDE	
078623	ALBUTEROL SULFATE	
078623	ALBUTEROL SULFATE	
078625	LAMOTRIGINE	
078625	LAMOTRIGINE	
078625	LAMOTRIGINE	
078625	LAMOTRIGINE	
078626	SERTRALINE HYDROCHLORIDE	
078626	SERTRALINE HYDROCHLORIDE	
078626	SERTRALINE HYDROCHLORIDE	
078627	VENLAFAXINE HYDROCHLORIDE	
078627	VENLAFAXINE HYDROCHLORIDE	
078627	VENLAFAXINE HYDROCHLORIDE	
078627	VENLAFAXINE HYDROCHLORIDE	
078627	VENLAFAXINE HYDROCHLORIDE	
078629	GRANISETRON HYDROCHLORIDE	
078629	GRANISETRON HYDROCHLORIDE	
078630	TERBUTALINE SULFATE	
078631	CARBOPLATIN	
078631	CARBOPLATIN	
078631	CARBOPLATIN	
078631	CARBOPLATIN	
078633	BUPRENORPHINE HYDROCHLORIDE	
078633	BUPRENORPHINE HYDROCHLORIDE	
078634	BICALUTAMIDE	
078635	BISOPROLOL FUMARATE	
078635	BISOPROLOL FUMARATE	
078636	LAMIVUDINE	
078636	LAMIVUDINE	
078637	TOPIRAMATE	
078637	TOPIRAMATE	
078637	TOPIRAMATE	
078637	TOPIRAMATE	
078638	ALENDRONATE SODIUM	
078638	ALENDRONATE SODIUM	
078639	FOMEPIZOLE	
078640	ADENOSINE	
078641	FAMOTIDINE	
078642	FAMOTIDINE PRESERVATIVE FREE	
078643	CYCLOBENZAPRINE HYDROCHLORIDE	
078643	CYCLOBENZAPRINE HYDROCHLORIDE	
078644	NEVIRAPINE	
078645	LAMOTRIGINE	
078645	LAMOTRIGINE	
078645	LAMOTRIGINE	
078645	LAMOTRIGINE	
078648	DEXBROMPHENIRAMINE MALEATE AND PSEUDOEPHEDRINE SULFATE	
078649	SULFACETAMIDE SODIUM	
078650	SEVOFLURANE	
078651	ROCURONIUM BROMIDE	
078651	ROCURONIUM BROMIDE	
078652	AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE	
078652	AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE	
078652	AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE	
078652	AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE	
078653	RANITIDINE HYDROCHLORIDE	
078654	CLONAZEPAM	
